i,Process10,Process20,Process30
74583,1372,2713,4133
74584,1372,2713,4134
74585,1372,2713,4134
74586,1372,2713,4134
74587,1372,2713,4134
74588,1372,2713,4134
74589,1372,2713,4134
74590,1372,2713,4134
74591,1372,2713,4134
74592,1372,2713,4134
74593,1372,2713,4134
74594,1372,2713,4134
74595,1372,2714,4134
74596,1372,2714,4134
74597,1372,2714,4134
74598,1372,2714,4134
74599,1372,2714,4134
74600,1372,2714,4134
74601,1372,2715,4135
74602,1372,2715,4135
74603,1372,2715,4135
74604,1372,2715,4135
74605,1372,2715,4135
74606,1372,2715,4135
74607,1372,2715,4135
74608,1372,2715,4135
74609,1372,2715,4135
74610,1372,2715,4135
74611,1372,2715,4135
74612,1373,2715,4136
74613,1373,2715,4136
74614,1373,2715,4136
74615,1373,2715,4136
74616,1373,2715,4136
74617,1373,2715,4136
74618,1373,2715,4136
74619,1373,2715,4136
74620,1373,2715,4136
74621,1373,2715,4136
74622,1373,2715,4136
74623,1373,2715,4136
74624,1373,2715,4136
74625,1373,2715,4136
74626,1373,2715,4136
74627,1373,2715,4136
74628,1374,2715,4136
74629,1374,2715,4136
74630,1374,2715,4136
74631,1374,2715,4136
74632,1374,2715,4136
74633,1375,2715,4137
74634,1375,2715,4137
74635,1375,2715,4137
74636,1375,2715,4137
74637,1375,2715,4137
74638,1375,2715,4137
74639,1375,2715,4137
74640,1375,2715,4137
74641,1375,2715,4137
74642,1377,2717,4137
74643,1377,2717,4137
74644,1377,2717,4137
74645,1377,2717,4137
74646,1377,2717,4137
74647,1377,2717,4137
74648,1377,2717,4137
74649,1377,2717,4137
74650,1377,2717,4137
74651,1377,2717,4137
74652,1377,2717,4137
74653,1377,2717,4138
74654,1377,2717,4138
74655,1377,2717,4138
74656,1377,2717,4138
74657,1377,2717,4138
74658,1377,2717,4138
74659,1377,2717,4138
74660,1377,2717,4138
74661,1377,2717,4138
74662,1377,2717,4138
74663,1377,2717,4138
74664,1377,2717,4138
74665,1377,2717,4138
74666,1377,2717,4138
74667,1377,2717,4138
74668,1377,2717,4138
74669,1377,2717,4138
74670,1377,2717,4138
74671,1377,2717,4138
74672,1377,2717,4138
74673,1377,2717,4138
74674,1377,2717,4138
74675,1377,2717,4138
74676,1377,2717,4138
74677,1377,2717,4138
74678,1377,2717,4138
74679,1377,2717,4138
74680,1378,2717,4139
74681,1378,2717,4139
74682,1378,2717,4139
74683,1378,2717,4139
74684,1378,2717,4139
74685,1378,2717,4139
74686,1378,2717,4139
74687,1378,2717,4139
74688,1378,2717,4139
74689,1378,2717,4139
74690,1378,2717,4139
74691,1378,2717,4139
74692,1378,2717,4139
74693,1378,2717,4139
74694,1378,2717,4139
74695,1378,2717,4139
74696,1378,2717,4139
74697,1378,2717,4139
74698,1378,2717,4139
74699,1378,2717,4139
74700,1378,2717,4139
74701,1378,2717,4139
74702,1378,2717,4139
74703,1378,2717,4139
74704,1378,2717,4139
74705,1378,2717,4139
74706,1379,2719,4139
74707,1379,2719,4139
74708,1379,2719,4139
74709,1379,2719,4139
74710,1379,2719,4139
74711,1379,2719,4140
74712,1379,2719,4140
74713,1379,2719,4140
74714,1379,2719,4140
74715,1379,2719,4140
74716,1379,2719,4140
74717,1379,2719,4140
74718,1379,2719,4140
74719,1379,2719,4140
74720,1379,2719,4140
74721,1379,2719,4140
74722,1379,2719,4140
74723,1379,2719,4140
74724,1379,2719,4140
74725,1379,2719,4140
74726,1379,2719,4140
74727,1379,2719,4140
74728,1379,2719,4140
74729,1379,2719,4140
74730,1379,2719,4140
74731,1379,2719,4140
74732,1379,2719,4140
74733,1379,2721,4140
74734,1379,2721,4140
74735,1379,2721,4140
74736,1379,2721,4140
74737,1379,2721,4140
74738,1379,2721,4140
74739,1379,2721,4140
74740,1379,2721,4140
74741,1379,2721,4140
74742,1379,2721,4140
74743,1379,2721,4140
74744,1379,2721,4140
74745,1379,2721,4140
74746,1379,2721,4140
74747,1379,2721,4140
74748,1379,2721,4141
74749,1379,2721,4141
74750,1379,2721,4141
74751,1379,2721,4141
74752,1379,2721,4141
74753,1379,2721,4141
74754,1379,2722,4142
74755,1379,2722,4142
74756,1379,2722,4142
74757,1379,2722,4142
74758,1379,2722,4142
74759,1379,2723,4143
74760,1379,2723,4143
74761,1379,2723,4143
74762,1379,2723,4143
74763,1379,2723,4143
74764,1379,2723,4143
74765,1379,2723,4143
74766,1379,2723,4143
74767,1379,2723,4143
74768,1379,2723,4143
74769,1379,2723,4143
74770,1379,2724,4144
74771,1379,2724,4144
74772,1379,2724,4144
74773,1379,2724,4144
74774,1379,2724,4144
74775,1379,2724,4144
74776,1379,2724,4144
74777,1379,2724,4144
74778,1379,2724,4144
74779,1379,2724,4144
74780,1379,2724,4144
74781,1379,2724,4144
74782,1379,2724,4144
74783,1379,2724,4144
74784,1379,2724,4144
74785,1379,2724,4144
74786,1379,2724,4144
74787,1379,2724,4144
74788,1379,2724,4144
74789,1379,2724,4144
74790,1379,2724,4144
74791,1379,2724,4144
74792,1379,2724,4144
74793,1379,2724,4144
74794,1379,2724,4144
74795,1379,2724,4144
74796,1379,2724,4144
74797,1379,2724,4144
74798,1381,2724,4147
74799,1381,2724,4147
74800,1381,2724,4147
74801,1381,2724,4147
74802,1381,2724,4147
74803,1381,2724,4147
74804,1382,2724,4147
74805,1382,2724,4147
74806,1382,2724,4147
74807,1382,2724,4147
74808,1382,2724,4147
74809,1383,2724,4147
74810,1383,2724,4147
74811,1383,2724,4147
74812,1383,2724,4147
74813,1383,2724,4147
74814,1383,2725,4147
74815,1383,2725,4147
74816,1383,2725,4147
74817,1383,2725,4147
74818,1383,2725,4147
74819,1383,2725,4147
74820,1383,2725,4147
74821,1383,2725,4147
74822,1383,2725,4147
74823,1383,2725,4147
74824,1384,2726,4148
74825,1384,2726,4148
74826,1384,2726,4148
74827,1384,2726,4148
74828,1384,2726,4148
74829,1384,2726,4148
74830,1384,2726,4149
74831,1384,2726,4149
74832,1384,2726,4149
74833,1384,2726,4149
74834,1384,2726,4149
74835,1384,2726,4150
74836,1384,2726,4150
74837,1384,2726,4150
74838,1384,2726,4150
74839,1384,2726,4150
74840,1384,2726,4150
74841,1384,2726,4150
74842,1384,2726,4150
74843,1384,2726,4150
74844,1384,2726,4150
74845,1384,2726,4150
74846,1384,2726,4150
74847,1384,2726,4150
74848,1384,2726,4150
74849,1384,2726,4150
74850,1384,2726,4150
74851,1384,2726,4152
74852,1384,2726,4152
74853,1384,2726,4152
74854,1384,2726,4152
74855,1384,2726,4152
74856,1384,2726,4152
74857,1384,2726,4152
74858,1384,2726,4152
74859,1384,2726,4152
74860,1384,2726,4152
74861,1384,2726,4152
74862,1384,2726,4152
74863,1384,2726,4152
74864,1384,2726,4152
74865,1384,2726,4152
74866,1384,2726,4152
74867,1385,2726,4152
74868,1385,2726,4152
74869,1385,2726,4152
74870,1385,2726,4152
74871,1385,2726,4152
74872,1387,2727,4155
74873,1387,2727,4155
74874,1387,2727,4155
74875,1387,2727,4155
74876,1387,2727,4155
74877,1387,2727,4155
74878,1387,2727,4156
74879,1387,2727,4156
74880,1387,2727,4156
74881,1387,2727,4156
74882,1387,2727,4156
74883,1387,2727,4156
74884,1387,2727,4156
74885,1387,2727,4156
74886,1387,2727,4156
74887,1387,2727,4156
74888,1387,2727,4156
74889,1387,2727,4156
74890,1387,2727,4156
74891,1387,2727,4156
74892,1387,2727,4156
74893,1387,2727,4156
74894,1387,2727,4156
74895,1387,2727,4156
74896,1387,2727,4156
74897,1387,2727,4156
74898,1387,2727,4156
74899,1388,2727,4156
74900,1388,2727,4156
74901,1388,2727,4156
74902,1388,2727,4156
74903,1388,2727,4156
74904,1388,2727,4156
74905,1388,2727,4156
74906,1388,2727,4156
74907,1388,2727,4156
74908,1388,2727,4156
74909,1388,2727,4156
74910,1388,2727,4156
74911,1388,2727,4156
74912,1388,2727,4156
74913,1388,2727,4156
74914,1388,2727,4156
74915,1388,2727,4156
74916,1388,2727,4156
74917,1388,2727,4156
74918,1388,2727,4156
74919,1388,2727,4156
74920,1388,2727,4156
74921,1388,2727,4156
74922,1388,2727,4156
74923,1388,2727,4156
74924,1388,2727,4156
74925,1388,2727,4156
74926,1388,2727,4156
74927,1388,2727,4156
74928,1388,2727,4156
74929,1388,2727,4156
74930,1388,2727,4156
74931,1388,2727,4156
74932,1388,2727,4156
74933,1388,2727,4156
74934,1388,2727,4156
74935,1388,2727,4156
74936,1388,2727,4156
74937,1388,2727,4156
74938,1388,2727,4156
74939,1388,2727,4156
74940,1388,2727,4156
74941,1388,2727,4156
74942,1388,2727,4156
74943,1388,2727,4156
74944,1388,2727,4156
74945,1388,2727,4156
74946,1388,2727,4156
74947,1388,2727,4156
74948,1388,2727,4157
74949,1388,2727,4157
74950,1388,2727,4157
74951,1388,2727,4157
74952,1388,2727,4157
74953,1388,2727,4157
74954,1388,2727,4157
74955,1388,2727,4157
74956,1388,2727,4157
74957,1388,2727,4157
74958,1388,2727,4157
74959,1388,2727,4157
74960,1388,2727,4157
74961,1388,2727,4157
74962,1388,2727,4157
74963,1388,2727,4157
74964,1388,2728,4158
74965,1388,2728,4158
74966,1388,2728,4158
74967,1388,2728,4158
74968,1388,2728,4158
74969,1388,2728,4158
74970,1388,2728,4158
74971,1388,2728,4158
74972,1388,2728,4158
74973,1388,2728,4158
74974,1388,2728,4158
74975,1388,2729,4158
74976,1388,2729,4158
74977,1388,2729,4158
74978,1388,2729,4158
74979,1388,2729,4158
74980,1388,2730,4158
74981,1388,2730,4158
74982,1388,2730,4158
74983,1388,2730,4158
74984,1388,2730,4158
74985,1388,2730,4158
74986,1388,2730,4158
74987,1388,2730,4158
74988,1388,2730,4158
74989,1388,2730,4158
74990,1388,2730,4158
74991,1388,2730,4158
74992,1388,2730,4158
74993,1388,2730,4158
74994,1388,2730,4158
74995,1388,2730,4158
74996,1388,2730,4158
74997,1388,2730,4158
74998,1388,2730,4158
74999,1388,2730,4158
75000,1388,2730,4158
75001,1388,2730,4158
75002,1388,2730,4158
75003,1388,2730,4158
75004,1388,2730,4158
75005,1388,2730,4158
75006,1388,2730,4158
75007,1388,2730,4158
75008,1388,2730,4158
75009,1388,2730,4158
75010,1388,2730,4158
75011,1388,2730,4158
75012,1388,2730,4158
75013,1388,2730,4158
75014,1388,2730,4158
75015,1388,2730,4158
75016,1388,2730,4158
75017,1388,2730,4158
75018,1388,2730,4159
75019,1388,2730,4159
75020,1388,2730,4159
75021,1388,2730,4159
75022,1388,2730,4159
75023,1389,2730,4159
75024,1389,2730,4159
75025,1389,2730,4159
75026,1389,2730,4159
75027,1389,2730,4159
75028,1389,2730,4159
75029,1389,2730,4160
75030,1389,2730,4160
75031,1389,2730,4160
75032,1389,2730,4160
75033,1389,2730,4160
75034,1389,2730,4160
75035,1389,2730,4160
75036,1389,2730,4160
75037,1389,2730,4160
75038,1389,2730,4160
75039,1389,2730,4160
75040,1389,2730,4160
75041,1389,2730,4160
75042,1389,2732,4160
75043,1389,2732,4160
75044,1389,2732,4160
75045,1389,2732,4160
75046,1389,2732,4160
75047,1389,2732,4162
75048,1389,2732,4162
75049,1389,2732,4162
75050,1389,2732,4162
75051,1389,2732,4162
75052,1389,2732,4162
75053,1389,2732,4162
75054,1389,2732,4162
75055,1389,2732,4162
75056,1389,2732,4162
75057,1389,2732,4163
75058,1389,2732,4163
75059,1389,2732,4163
75060,1389,2732,4163
75061,1389,2732,4163
75062,1389,2732,4163
75063,1389,2732,4163
75064,1389,2732,4163
75065,1389,2732,4163
75066,1389,2732,4163
75067,1389,2732,4163
75068,1389,2733,4163
75069,1389,2733,4163
75070,1389,2733,4163
75071,1389,2733,4163
75072,1389,2733,4163
75073,1389,2733,4163
75074,1389,2733,4163
75075,1389,2733,4163
75076,1389,2733,4163
75077,1389,2733,4163
75078,1389,2733,4163
75079,1389,2733,4163
75080,1389,2733,4163
75081,1389,2733,4163
75082,1389,2733,4163
75083,1389,2733,4163
75084,1389,2734,4163
75085,1389,2734,4163
75086,1389,2734,4163
75087,1389,2734,4163
75088,1389,2734,4163
75089,1389,2734,4163
75090,1389,2734,4163
75091,1389,2734,4163
75092,1389,2734,4163
75093,1389,2734,4163
75094,1389,2734,4163
75095,1389,2735,4165
75096,1389,2735,4165
75097,1389,2735,4165
75098,1389,2735,4165
75099,1389,2735,4165
75100,1389,2735,4165
75101,1389,2735,4165
75102,1389,2735,4165
75103,1389,2735,4165
75104,1389,2735,4165
75105,1389,2735,4165
75106,1389,2735,4165
75107,1389,2735,4165
75108,1389,2735,4165
75109,1389,2735,4165
75110,1389,2735,4165
75111,1389,2735,4166
75112,1389,2735,4166
75113,1389,2735,4166
75114,1389,2735,4166
75115,1389,2735,4166
75116,1390,2735,4167
75117,1390,2735,4167
75118,1390,2735,4167
75119,1390,2735,4167
75120,1390,2735,4167
75121,1390,2735,4168
75122,1390,2735,4168
75123,1390,2735,4168
75124,1390,2735,4168
75125,1390,2735,4168
75126,1390,2735,4168
75127,1390,2735,4169
75128,1390,2735,4169
75129,1390,2735,4169
75130,1390,2735,4169
75131,1390,2735,4169
75132,1390,2735,4171
75133,1390,2735,4171
75134,1390,2735,4171
75135,1390,2735,4171
75136,1390,2735,4171
75137,1390,2735,4171
75138,1390,2735,4171
75139,1390,2735,4171
75140,1390,2735,4171
75141,1390,2735,4171
75142,1390,2735,4171
75143,1390,2735,4171
75144,1390,2735,4171
75145,1390,2735,4171
75146,1390,2735,4171
75147,1390,2735,4171
75148,1390,2735,4171
75149,1390,2735,4171
75150,1390,2735,4171
75151,1390,2735,4171
75152,1390,2735,4171
75153,1391,2735,4172
75154,1391,2735,4172
75155,1391,2735,4172
75156,1391,2735,4172
75157,1391,2735,4172
75158,1391,2735,4172
75159,1391,2735,4172
75160,1391,2735,4172
75161,1391,2735,4172
75162,1391,2735,4172
75163,1391,2735,4172
75164,1391,2736,4172
75165,1391,2736,4172
75166,1391,2736,4172
75167,1391,2736,4172
75168,1391,2736,4172
75169,1391,2736,4172
75170,1391,2736,4172
75171,1391,2736,4172
75172,1391,2736,4172
75173,1391,2736,4172
75174,1391,2736,4172
75175,1391,2737,4174
75176,1391,2737,4174
75177,1391,2737,4174
75178,1391,2737,4174
75179,1391,2737,4174
75180,1391,2738,4174
75181,1391,2738,4174
75182,1391,2738,4174
75183,1391,2738,4174
75184,1391,2738,4174
75185,1391,2738,4174
75186,1391,2738,4174
75187,1391,2738,4174
75188,1391,2738,4174
75189,1391,2738,4174
75190,1391,2738,4174
75191,1391,2739,4175
75192,1391,2739,4175
75193,1391,2739,4175
75194,1391,2739,4175
75195,1391,2739,4175
75196,1391,2739,4175
75197,1391,2739,4175
75198,1391,2739,4175
75199,1391,2739,4175
75200,1391,2739,4175
75201,1391,2739,4175
75202,1391,2739,4175
75203,1391,2739,4175
75204,1391,2739,4175
75205,1391,2739,4175
75206,1391,2739,4176
75207,1391,2739,4176
75208,1391,2739,4176
75209,1391,2739,4176
75210,1391,2739,4176
75211,1391,2739,4176
75212,1391,2739,4176
75213,1391,2739,4176
75214,1391,2739,4176
75215,1391,2739,4176
75216,1391,2739,4176
75217,1391,2739,4176
75218,1391,2739,4176
75219,1391,2739,4176
75220,1391,2739,4176
75221,1391,2739,4176
75222,1391,2739,4176
75223,1391,2739,4176
75224,1391,2739,4176
75225,1391,2739,4176
75226,1391,2739,4176
75227,1391,2739,4176
75228,1391,2739,4178
75229,1391,2739,4178
75230,1391,2739,4178
75231,1391,2739,4178
75232,1391,2739,4178
75233,1391,2739,4179
75234,1391,2739,4179
75235,1391,2739,4179
75236,1391,2739,4179
75237,1391,2739,4179
75238,1391,2739,4179
75239,1391,2739,4179
75240,1391,2739,4179
75241,1391,2739,4179
75242,1391,2739,4179
75243,1391,2740,4179
75244,1391,2740,4179
75245,1391,2740,4179
75246,1391,2740,4179
75247,1391,2740,4179
75248,1391,2740,4179
75249,1391,2740,4179
75250,1391,2740,4179
75251,1391,2740,4179
75252,1391,2740,4179
75253,1391,2740,4179
75254,1391,2741,4179
75255,1391,2741,4179
75256,1391,2741,4179
75257,1391,2741,4179
75258,1391,2741,4179
75259,1391,2741,4179
75260,1391,2741,4179
75261,1391,2741,4179
75262,1391,2741,4179
75263,1391,2741,4179
75264,1391,2741,4179
75265,1391,2741,4181
75266,1391,2741,4181
75267,1391,2741,4181
75268,1391,2741,4181
75269,1391,2741,4181
75270,1391,2741,4181
75271,1391,2741,4181
75272,1391,2741,4181
75273,1391,2741,4181
75274,1391,2741,4181
75275,1391,2741,4181
75276,1391,2741,4181
75277,1391,2741,4181
75278,1391,2741,4181
75279,1391,2741,4181
75280,1391,2741,4181
75281,1391,2741,4181
75282,1391,2741,4181
75283,1391,2741,4181
75284,1391,2741,4181
75285,1391,2741,4181
75286,1391,2741,4181
75287,1391,2741,4181
75288,1391,2741,4181
75289,1391,2741,4181
75290,1391,2741,4181
75291,1391,2741,4182
75292,1391,2741,4182
75293,1391,2741,4182
75294,1391,2741,4182
75295,1391,2741,4182
75296,1391,2741,4182
75297,1391,2741,4182
75298,1391,2741,4182
75299,1391,2741,4182
75300,1391,2741,4182
75301,1391,2741,4182
75302,1391,2741,4182
75303,1391,2741,4182
75304,1391,2741,4182
75305,1391,2741,4182
75306,1391,2741,4182
75307,1391,2741,4182
75308,1391,2741,4182
75309,1391,2741,4182
75310,1391,2741,4182
75311,1391,2741,4182
75312,1391,2741,4182
75313,1391,2741,4182
75314,1391,2741,4182
75315,1391,2741,4182
75316,1391,2741,4182
75317,1391,2741,4182
75318,1391,2742,4183
75319,1391,2742,4183
75320,1391,2742,4183
75321,1391,2742,4183
75322,1391,2742,4183
75323,1391,2742,4183
75324,1391,2742,4183
75325,1391,2742,4183
75326,1391,2742,4183
75327,1391,2742,4183
75328,1391,2742,4183
75329,1391,2742,4184
75330,1391,2742,4184
75331,1391,2742,4184
75332,1391,2742,4184
75333,1391,2742,4184
75334,1391,2742,4184
75335,1391,2742,4184
75336,1391,2742,4184
75337,1391,2742,4184
75338,1391,2742,4184
75339,1391,2742,4184
75340,1391,2742,4184
75341,1391,2742,4184
75342,1391,2742,4184
75343,1391,2742,4184
75344,1391,2742,4184
75345,1391,2743,4186
75346,1391,2743,4186
75347,1391,2743,4186
75348,1391,2743,4186
75349,1391,2743,4186
75350,1391,2743,4186
75351,1391,2743,4186
75352,1391,2743,4186
75353,1391,2743,4186
75354,1391,2743,4186
75355,1391,2743,4187
75356,1391,2743,4187
75357,1391,2743,4187
75358,1391,2743,4187
75359,1391,2743,4187
75360,1391,2743,4187
75361,1391,2743,4188
75362,1391,2743,4188
75363,1391,2743,4188
75364,1391,2743,4188
75365,1391,2743,4188
75366,1391,2743,4188
75367,1391,2743,4188
75368,1391,2743,4188
75369,1391,2743,4188
75370,1391,2743,4188
75371,1391,2743,4188
75372,1391,2743,4188
75373,1391,2743,4188
75374,1391,2743,4188
75375,1391,2743,4188
75376,1391,2743,4188
75377,1391,2744,4190
75378,1391,2744,4190
75379,1391,2744,4190
75380,1391,2744,4190
75381,1391,2744,4190
75382,1392,2744,4190
75383,1392,2744,4190
75384,1392,2744,4190
75385,1392,2744,4190
75386,1392,2744,4190
75387,1392,2744,4190
75388,1392,2744,4190
75389,1392,2744,4190
75390,1392,2744,4190
75391,1392,2744,4190
75392,1392,2744,4190
75393,1392,2744,4191
75394,1392,2744,4191
75395,1392,2744,4191
75396,1392,2744,4191
75397,1392,2744,4191
75398,1392,2744,4191
75399,1392,2744,4191
75400,1392,2744,4191
75401,1392,2744,4191
75402,1392,2744,4191
75403,1392,2744,4191
75404,1392,2744,4191
75405,1392,2744,4191
75406,1392,2744,4191
75407,1392,2744,4191
75408,1392,2744,4191
75409,1392,2744,4191
75410,1392,2744,4191
75411,1392,2744,4191
75412,1392,2744,4191
75413,1392,2744,4191
75414,1392,2744,4191
75415,1392,2744,4192
75416,1392,2744,4192
75417,1392,2744,4192
75418,1392,2744,4192
75419,1392,2744,4192
75420,1392,2745,4192
75421,1392,2745,4192
75422,1392,2745,4192
75423,1392,2745,4192
75424,1392,2745,4192
75425,1392,2745,4192
75426,1392,2745,4192
75427,1392,2745,4192
75428,1392,2745,4192
75429,1392,2745,4192
75430,1392,2745,4192
75431,1392,2746,4193
75432,1392,2746,4193
75433,1392,2746,4193
75434,1392,2746,4193
75435,1392,2746,4193
75436,1392,2746,4193
75437,1392,2746,4193
75438,1392,2746,4193
75439,1392,2746,4193
75440,1392,2746,4193
75441,1392,2746,4193
75442,1392,2746,4193
75443,1392,2746,4193
75444,1392,2746,4193
75445,1392,2746,4193
75446,1392,2747,4193
75447,1392,2747,4193
75448,1392,2747,4193
75449,1392,2747,4193
75450,1392,2747,4193
75451,1392,2747,4193
75452,1392,2747,4193
75453,1392,2747,4193
75454,1392,2747,4193
75455,1392,2747,4193
75456,1392,2747,4193
75457,1393,2750,4193
75458,1393,2750,4193
75459,1393,2750,4193
75460,1393,2750,4193
75461,1393,2750,4193
75462,1393,2750,4193
75463,1393,2750,4193
75464,1393,2750,4193
75465,1393,2750,4193
75466,1393,2750,4193
75467,1393,2750,4193
75468,1393,2750,4194
75469,1393,2750,4194
75470,1393,2750,4194
75471,1393,2750,4194
75472,1393,2750,4194
75473,1393,2751,4195
75474,1393,2751,4195
75475,1393,2751,4195
75476,1393,2751,4195
75477,1393,2751,4195
75478,1393,2752,4196
75479,1393,2752,4196
75480,1393,2752,4196
75481,1393,2752,4196
75482,1393,2752,4196
75483,1393,2753,4196
75484,1393,2753,4196
75485,1393,2753,4196
75486,1393,2753,4196
75487,1393,2753,4196
75488,1394,2754,4196
75489,1394,2754,4196
75490,1394,2754,4196
75491,1394,2754,4196
75492,1394,2754,4196
75493,1394,2754,4196
75494,1394,2754,4196
75495,1394,2754,4196
75496,1394,2754,4196
75497,1394,2754,4196
75498,1394,2754,4196
75499,1394,2754,4196
75500,1394,2754,4196
75501,1394,2754,4196
75502,1394,2754,4196
75503,1394,2754,4196
75504,1395,2754,4196
75505,1395,2754,4196
75506,1395,2754,4196
75507,1395,2754,4196
75508,1395,2754,4196
75509,1395,2754,4196
75510,1395,2754,4196
75511,1395,2754,4196
75512,1395,2754,4196
75513,1395,2754,4196
75514,1395,2754,4196
75515,1395,2754,4196
75516,1395,2754,4196
75517,1395,2754,4196
75518,1395,2754,4196
75519,1395,2754,4196
75520,1395,2754,4196
75521,1395,2754,4196
75522,1395,2754,4196
75523,1395,2754,4196
75524,1395,2754,4196
75525,1395,2754,4197
75526,1395,2754,4197
75527,1395,2754,4197
75528,1395,2754,4197
75529,1395,2754,4197
75530,1395,2754,4197
75531,1395,2754,4197
75532,1395,2754,4197
75533,1395,2754,4197
75534,1395,2754,4197
75535,1395,2755,4197
75536,1395,2755,4197
75537,1395,2755,4197
75538,1395,2755,4197
75539,1395,2755,4197
75540,1395,2756,4197
75541,1395,2756,4197
75542,1395,2756,4197
75543,1395,2756,4197
75544,1395,2756,4197
75545,1395,2756,4197
75546,1395,2756,4197
75547,1395,2756,4197
75548,1395,2756,4197
75549,1395,2756,4197
75550,1395,2756,4197
75551,1395,2756,4197
75552,1395,2756,4197
75553,1395,2756,4197
75554,1395,2756,4197
75555,1395,2756,4197
75556,1395,2757,4197
75557,1395,2757,4197
75558,1395,2757,4197
75559,1395,2757,4197
75560,1395,2757,4197
